GEOID,NAME,ST,variable,value
4867268,Shavano Park,Texas,P001001,3035
4867376,Sheldon,Texas,P001001,1990
4867400,Shenandoah,Texas,P001001,2134
4867424,Shepherd,Texas,P001001,2319
4867496,Sherman,Texas,P001001,38521
4867554,Sherwood Shores,Texas,P001001,1190
4867640,Shiner,Texas,P001001,2069
4867688,Shoreacres,Texas,P001001,1493
4867766,Sienna Plantation,Texas,P001001,13721
4867772,Sierra Blanca,Texas,P001001,553
4867775,Siesta Acres,Texas,P001001,1885
4867778,Siesta Shores,Texas,P001001,1382
4867832,Silsbee,Texas,P001001,6611
4867904,Silverton,Texas,P001001,731
4867964,Simonton,Texas,P001001,814
4868036,Sinton,Texas,P001001,5665
4868120,Skellytown,Texas,P001001,473
4868132,Skidmore,Texas,P001001,925
4868180,Slaton,Texas,P001001,6121
4868300,Smiley,Texas,P001001,549
4868456,Smithville,Texas,P001001,3817
4868504,Smyer,Texas,P001001,474
4868576,Snook,Texas,P001001,511
4868624,Snyder,Texas,P001001,11202
4868636,Socorro,Texas,P001001,32013
4868678,Solis,Texas,P001001,512
4868708,Somerset,Texas,P001001,1631
4868720,Somerville,Texas,P001001,1376
4868756,Sonora,Texas,P001001,3027
4868828,Sour Lake,Texas,P001001,1813
4868846,South Alamo,Texas,P001001,3361
4868966,South Fork Estates,Texas,P001001,70
4869020,South Houston,Texas,P001001,16983
4869032,Southlake,Texas,P001001,26575
4869072,South La Paloma,Texas,P001001,345
4869104,Southmayd,Texas,P001001,992
4869120,South Mountain,Texas,P001001,384
4869140,South Padre Island,Texas,P001001,2816
4869194,South Point,Texas,P001001,1376
4869272,Southside Place,Texas,P001001,1715
4869326,South Toledo Bend,Texas,P001001,524
4869380,Spade,Texas,P001001,73
4869432,Sparks,Texas,P001001,4529
4869476,Spearman,Texas,P001001,3368
4869548,Splendora,Texas,P001001,1615
4869560,Spofford,Texas,P001001,95
4869596,Spring,Texas,P001001,54298
4869708,Spring Gardens,Texas,P001001,563
4869764,Springlake,Texas,P001001,108
4869800,Springtown,Texas,P001001,2658
4869830,Spring Valley Village,Texas,P001001,3715
4869848,Spur,Texas,P001001,1318
4869908,Stafford,Texas,P001001,17693
4869932,Stagecoach,Texas,P001001,538
4869980,Stamford,Texas,P001001,3124
4870040,Stanton,Texas,P001001,2492
4870052,Staples,Texas,P001001,267
4870076,Star Harbor,Texas,P001001,444
4870208,Stephenville,Texas,P001001,17123
4870232,Sterling City,Texas,P001001,888
4870340,Stinnett,Texas,P001001,1881
4870376,Stockdale,Texas,P001001,1442
4870460,Stonewall,Texas,P001001,505
4870520,Stowell,Texas,P001001,1756
4870544,Stratford,Texas,P001001,2017
4870580,Strawn,Texas,P001001,653
4870604,Streetman,Texas,P001001,247
4870688,Study Butte,Texas,P001001,233
4870772,Sudan,Texas,P001001,958
4870808,Sugar Land,Texas,P001001,78817
4870868,Sullivan City,Texas,P001001,4002
4870904,Sulphur Springs,Texas,P001001,15449
4871060,Sundown,Texas,P001001,1397
4871156,Sunnyvale,Texas,P001001,5130
4871180,Sunray,Texas,P001001,1926
4871228,Sunrise Beach Village,Texas,P001001,713
4871264,Sunset (Montague County),Texas,P001001,497
4871274,Sunset (Starr County),Texas,P001001,47
4871289,Sunset Acres,Texas,P001001,23
4871324,Sunset Valley,Texas,P001001,749
4871356,Sun Valley,Texas,P001001,69
4871384,Surfside Beach,Texas,P001001,482
4871492,Sweeny,Texas,P001001,3684
4871540,Sweetwater,Texas,P001001,10906
4871684,Taft,Texas,P001001,3048
4871696,Taft Southwest,Texas,P001001,1460
4871708,Tahoka,Texas,P001001,2673
4871732,Talco,Texas,P001001,516
4871756,Talty,Texas,P001001,1535
4871820,Tanquecitos South Acres,Texas,P001001,233
4871824,Tanquecitos South Acres II,Texas,P001001,50
4871924,Tatum,Texas,P001001,1385
4871948,Taylor,Texas,P001001,15191
4871960,Taylor Lake Village,Texas,P001001,3544
4871966,Taylor Landing,Texas,P001001,228
4872020,Teague,Texas,P001001,3560
4872080,Tehuacana,Texas,P001001,283
4872176,Temple,Texas,P001001,66102
4872188,Tenaha,Texas,P001001,1160
4872248,Terlingua,Texas,P001001,58
4872284,Terrell,Texas,P001001,15816
4872296,Terrell Hills,Texas,P001001,4878
4872368,Texarkana,Texas,P001001,36411
4872392,Texas City,Texas,P001001,45099
4872464,Texhoma,Texas,P001001,346
4872476,Texline,Texas,P001001,507
4872530,The Colony,Texas,P001001,36328
4872578,The Hills,Texas,P001001,2472
4872656,The Woodlands,Texas,P001001,93847
4872740,Thompsons,Texas,P001001,246
4872758,Thompsonville,Texas,P001001,46
4872776,Thorndale,Texas,P001001,1336
4872788,Thornton,Texas,P001001,526
4872800,Thorntonville,Texas,P001001,476
4872824,Thrall,Texas,P001001,839
4872872,Three Rivers,Texas,P001001,1848
4872896,Throckmorton,Texas,P001001,828
4872902,Thunderbird Bay,Texas,P001001,663
4872948,Tierra Bonita,Texas,P001001,141
4872950,Tierra Dorada,Texas,P001001,28
4872952,Tierra Grande,Texas,P001001,403
4872954,Tierra Verde,Texas,P001001,277
4872989,Tiki Island,Texas,P001001,968
4872992,Tilden,Texas,P001001,261
4873030,Timbercreek Canyon,Texas,P001001,418
4873057,Timberwood Park,Texas,P001001,13447
4873076,Timpson,Texas,P001001,1155
4873112,Tioga,Texas,P001001,803
4873124,Tira,Texas,P001001,297
4873148,Tivoli,Texas,P001001,479
4873196,Toco,Texas,P001001,75
4873224,Todd Mission,Texas,P001001,107
4873268,Tolar,Texas,P001001,681
4873316,Tomball,Texas,P001001,10753
4873328,Tom Bean,Texas,P001001,1045
4873352,Tool,Texas,P001001,2240
4873376,Tornillo,Texas,P001001,1568
4873496,Toyah,Texas,P001001,90
4873526,Tradewinds,Texas,P001001,180
4873562,Travis Ranch,Texas,P001001,2556
4873580,Trent,Texas,P001001,337
4873592,Trenton,Texas,P001001,635
4873652,Trinidad,Texas,P001001,886
4873664,Trinity,Texas,P001001,2697
4873710,Trophy Club,Texas,P001001,8024
4873724,Troup,Texas,P001001,1869
4873748,Troy,Texas,P001001,1645
4873856,Tuleta,Texas,P001001,288
4873868,Tulia,Texas,P001001,4967
4873904,Tulsita,Texas,P001001,14
4873964,Turkey,Texas,P001001,421
4874048,Tuscola,Texas,P001001,742
4874132,Tye,Texas,P001001,1242
4874144,Tyler,Texas,P001001,96900
4874168,Tynan,Texas,P001001,278
4874216,Uhland,Texas,P001001,1014
4874240,Uncertain,Texas,P001001,94
4874312,Union Grove,Texas,P001001,357
4874372,Union Valley,Texas,P001001,307
4874408,Universal City,Texas,P001001,18530
4874492,University Park,Texas,P001001,23068
4874576,Utopia,Texas,P001001,227
4874588,Uvalde,Texas,P001001,15751
4874594,Uvalde Estates,Texas,P001001,2171
4874648,Valentine,Texas,P001001,134
4874667,Valle Hermoso,Texas,P001001,0
4874668,Valle Verde,Texas,P001001,0
4874670,Valle Vista,Texas,P001001,469
4874732,Valley Mills,Texas,P001001,1203
4874756,Valley View,Texas,P001001,757
4874895,Val Verde Park,Texas,P001001,2384
4874912,Van,Texas,P001001,2632
4874924,Van Alstyne,Texas,P001001,3046
4874984,Vanderbilt,Texas,P001001,395
4875032,Van Horn,Texas,P001001,2063
4875068,Van Vleck,Texas,P001001,1844
4875188,Vega,Texas,P001001,884
4875236,Venus,Texas,P001001,2960
4875308,Vernon,Texas,P001001,11002
4875428,Victoria,Texas,P001001,62592
4875432,Victoria Vera,Texas,P001001,110
4875476,Vidor,Texas,P001001,10579
4875554,Villa del Sol,Texas,P001001,175
4875614,Villa Pancho,Texas,P001001,788
4875617,Villarreal,Texas,P001001,131
4875626,Villa Verde,Texas,P001001,874
4875668,Vinton,Texas,P001001,1971
4875752,Volente,Texas,P001001,520
4875764,Von Ormy,Texas,P001001,1085
4876000,Waco,Texas,P001001,124805
4876024,Waelder,Texas,P001001,1065
4876096,Wake Village,Texas,P001001,5492
4876228,Waller,Texas,P001001,2326
4876240,Wallis,Texas,P001001,1252
4876348,Walnut Springs,Texas,P001001,827
4876564,Warren,Texas,P001001,757
4876576,Warren City,Texas,P001001,298
4876636,Waskom,Texas,P001001,2160
4876672,Watauga,Texas,P001001,23497
4876816,Waxahachie,Texas,P001001,29621
4876864,Weatherford,Texas,P001001,25250
4876924,Webberville,Texas,P001001,392
4876948,Webster,Texas,P001001,10400
4877020,Weimar,Texas,P001001,2151
4877044,Weinert,Texas,P001001,172
4877056,Weir,Texas,P001001,450
4877080,Welch,Texas,P001001,222
4877152,Wellington,Texas,P001001,2189
4877164,Wellman,Texas,P001001,203
4877176,Wells,Texas,P001001,790
4877196,Wells Branch,Texas,P001001,12120
4877272,Weslaco,Texas,P001001,35670
4877332,West,Texas,P001001,2807
4877336,West Alto Bonito,Texas,P001001,696
4877380,Westbrook,Texas,P001001,253
4877416,West Columbia,Texas,P001001,3905
4877422,Westdale,Texas,P001001,372
4877490,Western Lake,Texas,P001001,1525
4877620,Westlake,Texas,P001001,992
4877632,West Lake Hills,Texas,P001001,3063
4877662,West Livingston,Texas,P001001,8071
4877680,Westminster,Texas,P001001,861
4877728,West Odessa,Texas,P001001,22707
4877740,Weston,Texas,P001001,563
4877746,Weston Lakes,Texas,P001001,2482
4877752,West Orange,Texas,P001001,3443
4877788,Westover Hills,Texas,P001001,682
4877866,West Sharyland,Texas,P001001,2309
4877896,West Tawakoni,Texas,P001001,1576
4877956,West University Place,Texas,P001001,14787
4878016,Westway,Texas,P001001,4188
4878040,Westwood Shores,Texas,P001001,1162
4878076,Westworth Village,Texas,P001001,2472
4878136,Wharton,Texas,P001001,8832
4878208,Wheeler,Texas,P001001,1592
4878316,White Deer,Texas,P001001,1000
4878328,Whiteface,Texas,P001001,449
4878388,Whitehouse,Texas,P001001,7660
4878436,White Oak,Texas,P001001,6469
4878532,Whitesboro,Texas,P001001,3793
4878544,White Settlement,Texas,P001001,16116
4878628,Whitewright,Texas,P001001,1604
4878664,Whitney,Texas,P001001,2087
4879000,Wichita Falls,Texas,P001001,104553
4879036,Wickett,Texas,P001001,498
4879192,Wild Peach Village,Texas,P001001,2452
4879204,Wildwood,Texas,P001001,1235
4879408,Willis,Texas,P001001,5662
4879492,Willow Park,Texas,P001001,3982
4879564,Wills Point,Texas,P001001,3524
4879576,Wilmer,Texas,P001001,3682
4879612,Wilson,Texas,P001001,489
4879624,Wimberley,Texas,P001001,2626
4879672,Windcrest,Texas,P001001,5364
4879676,Windemere,Texas,P001001,1037
4879684,Windom,Texas,P001001,199
4879696,Windthorst,Texas,P001001,409
4879720,Winfield,Texas,P001001,524
4879768,Wink,Texas,P001001,940
4879792,Winnie,Texas,P001001,3254
4879816,Winnsboro,Texas,P001001,3434
4879828,Winona,Texas,P001001,576
4879876,Winters,Texas,P001001,2562
4879919,Wixon Valley,Texas,P001001,254
4879948,Wolfe City,Texas,P001001,1412
4879972,Wolfforth,Texas,P001001,3670
4880044,Woodbranch,Texas,P001001,1282
4880058,Woodcreek,Texas,P001001,1457
4880144,Woodloch,Texas,P001001,207
4880176,Woodsboro,Texas,P001001,1512
4880188,Woodson,Texas,P001001,264
4880212,Woodville,Texas,P001001,2586
4880224,Woodway,Texas,P001001,8452
4880296,Wortham,Texas,P001001,1073
4880350,Wyldwood,Texas,P001001,2505
4880356,Wylie,Texas,P001001,41427
4880440,Yantis,Texas,P001001,388
4880560,Yoakum,Texas,P001001,5815
4880584,Yorktown,Texas,P001001,2092
4880686,Yznaga,Texas,P001001,91
4880716,Zapata,Texas,P001001,5089
4880722,Zapata Ranch,Texas,P001001,108
4880724,Zarate,Texas,P001001,59
4880728,Zavalla,Texas,P001001,713
4880836,Zuehl,Texas,P001001,376
5100148,Abingdon,Virginia,P001001,8191
5100180,Accomac,Virginia,P001001,519
5100468,Adwolf,Virginia,P001001,1530
5100724,Alberta,Virginia,P001001,298
5101000,Alexandria,Virginia,P001001,139966
5101256,Allisonia,Virginia,P001001,117
5101528,Altavista,Virginia,P001001,3450
5101640,Amelia Court House,Virginia,P001001,1099
5101672,Amherst,Virginia,P001001,2231
5101912,Annandale,Virginia,P001001,41008
5102040,Appalachia,Virginia,P001001,1754
5102064,Apple Mountain Lake,Virginia,P001001,1396
5102072,Appomattox,Virginia,P001001,1733
5102112,Aquia Harbour,Virginia,P001001,6727
5102248,Arcola,Virginia,P001001,233
5103000,Arlington,Virginia,P001001,207627
5103208,Arrington,Virginia,P001001,708
5103320,Ashburn,Virginia,P001001,43511
5103368,Ashland,Virginia,P001001,7225
5103512,Atkins,Virginia,P001001,1143
5103528,Atlantic,Virginia,P001001,862
5103608,Augusta Springs,Virginia,P001001,257
5104088,Bailey's Crossroads,Virginia,P001001,23643
5104856,Baskerville,Virginia,P001001,128
5104872,Bassett,Virginia,P001001,1100
5104920,Basye,Virginia,P001001,1253
5105200,Bayside,Virginia,P001001,120
5105336,Bealeton,Virginia,P001001,4435
5105544,Bedford,Virginia,P001001,6222
5105912,Belle Haven,Virginia,P001001,532
5105928,Belle Haven,Virginia,P001001,6518
5106216,Bellwood,Virginia,P001001,6352
5106275,Belmont,Virginia,P001001,5966
5106336,Belmont Estates,Virginia,P001001,1263
5106424,Belspring,Virginia,P001001,256
5106512,Belview,Virginia,P001001,891
5106712,Benns Church,Virginia,P001001,872
5106728,Bensley,Virginia,P001001,5819
5106968,Berryville,Virginia,P001001,4185
5107160,Bethel Manor,Virginia,P001001,3792
5107400,Big Island,Virginia,P001001,303
5107480,Big Stone Gap,Virginia,P001001,5614
5107784,Blacksburg,Virginia,P001001,42620
5107832,Blackstone,Virginia,P001001,3621
5107944,Blairs,Virginia,P001001,916
5107976,Bland,Virginia,P001001,409
5108120,Bloxom,Virginia,P001001,387
5108152,Bluefield,Virginia,P001001,5444
5108200,Blue Ridge,Virginia,P001001,3084
5108264,Blue Ridge Shores,Virginia,P001001,813
5108320,Bobtown,Virginia,P001001,211
5108472,Bon Air,Virginia,P001001,16366
5108584,Boones Mill,Virginia,P001001,239
5108675,Boston,Virginia,P001001,504
5108708,Boswell's Corner,Virginia,P001001,1375
5108888,Bowling Green,Virginia,P001001,1111
5108984,Boyce,Virginia,P001001,589
5109016,Boydton,Virginia,P001001,431
5109032,Boykins,Virginia,P001001,564
5109064,Bracey,Virginia,P001001,1554
5109188,Brambleton,Virginia,P001001,9845
5109208,Branchville,Virginia,P001001,114
5109248,Brandermill,Virginia,P001001,13173
5109656,Bridgewater,Virginia,P001001,5644
5109752,Brightwood,Virginia,P001001,1001
5109816,Bristol,Virginia,P001001,17835
5109952,Broadlands,Virginia,P001001,12313
5110040,Broadway,Virginia,P001001,3691
5110072,Brodnax,Virginia,P001001,298
5110296,Brookneal,Virginia,P001001,1112
5110744,Buchanan,Virginia,P001001,1178
5110776,Buckhall,Virginia,P001001,16293
5110856,Buckingham Courthouse,Virginia,P001001,133
5111032,Buena Vista,Virginia,P001001,6650
5111230,Bull Run,Virginia,P001001,14983
5111245,Bull Run Mountain Estates,Virginia,P001001,1251
5111464,Burke,Virginia,P001001,41055
5111470,Burke Centre,Virginia,P001001,17326
5111560,Burkeville,Virginia,P001001,432
5112136,Callaghan,Virginia,P001001,348
5112264,Calverton,Virginia,P001001,239
5112590,Camptown,Virginia,P001001,766
5112600,Cana,Virginia,P001001,1254
5112808,Cape Charles,Virginia,P001001,1009
5112904,Capron,Virginia,P001001,166
5112915,Captains Cove,Virginia,P001001,1042
5113160,Carrollton,Virginia,P001001,4574
5113192,Carrsville,Virginia,P001001,359
5113403,Cascades,Virginia,P001001,11912
5113512,Castlewood,Virginia,P001001,2045
5113624,Catlett,Virginia,P001001,296
5113635,Cats Bridge,Virginia,P001001,229
5113720,Cave Spring,Virginia,P001001,24922
5113784,Cedar Bluff,Virginia,P001001,1137
5114312,Central Garage,Virginia,P001001,1318
5114440,Centreville,Virginia,P001001,71135
5114544,Chamberlayne,Virginia,P001001,5456
5114744,Chantilly,Virginia,P001001,23039
5114904,Charles City,Virginia,P001001,133
5114952,Charlotte Court House,Virginia,P001001,543
5114968,Charlottesville,Virginia,P001001,43475
5114984,Chase City,Virginia,P001001,2351
5114995,Chase Crossing,Virginia,P001001,377
5115000,Chatham,Virginia,P001001,1269
5115048,Chatmoss,Virginia,P001001,1698
5115112,Cheriton,Virginia,P001001,487
5115176,Cherry Hill,Virginia,P001001,16000
5116000,Chesapeake,Virginia,P001001,222209
5116096,Chester,Virginia,P001001,20987
5116240,Chester Gap,Virginia,P001001,839
5116480,Chilhowie,Virginia,P001001,1781
5116512,Chincoteague,Virginia,P001001,2941
5116608,Christiansburg,Virginia,P001001,21041
5116736,Churchville,Virginia,P001001,194
5116880,Claremont,Virginia,P001001,378
5116992,Clarksville,Virginia,P001001,1139
5117120,Claypool Hill,Virginia,P001001,1776
5117296,Cleveland,Virginia,P001001,202
5117376,Clifton,Virginia,P001001,282
5117440,Clifton Forge,Virginia,P001001,3884
5117504,Clinchco,Virginia,P001001,337
5117536,Clinchport,Virginia,P001001,70
5117552,Clintwood,Virginia,P001001,1414
5117632,Clover,Virginia,P001001,438
5117680,Cloverdale,Virginia,P001001,3119
5117776,Cluster Springs,Virginia,P001001,811
5117952,Coeburn,Virginia,P001001,2139
5118352,Collinsville,Virginia,P001001,7335
5118400,Colonial Beach,Virginia,P001001,3542
5118448,Colonial Heights,Virginia,P001001,17411
5118624,Columbia,Virginia,P001001,83
5118880,Concord,Virginia,P001001,1458
5119560,Countryside,Virginia,P001001,10072
5119571,County Center,Virginia,P001001,3270
5119600,Courtland,Virginia,P001001,1284
5119728,Covington,Virginia,P001001,5961
5119904,Craigsville,Virginia,P001001,923
5120160,Crewe,Virginia,P001001,2326
5120240,Crimora,Virginia,P001001,2209
5120436,Crosspointe,Virginia,P001001,5802
5120560,Crozet,Virginia,P001001,5565
5120752,Culpeper,Virginia,P001001,16379
5120768,Cumberland,Virginia,P001001,393
5121008,Dahlgren,Virginia,P001001,2653
5121016,Dahlgren Center,Virginia,P001001,599
5121088,Dale City,Virginia,P001001,65969
5121152,Daleville,Virginia,P001001,2557
5121184,Damascus,Virginia,P001001,814
5121312,Dante,Virginia,P001001,649
5121344,Danville,Virginia,P001001,43055
5121648,Dayton,Virginia,P001001,1530
5121776,Deep Creek,Virginia,P001001,115
5121872,Deerfield,Virginia,P001001,132
5122064,Deltaville,Virginia,P001001,1119
5122160,Dendron,Virginia,P001001,272
5122560,Dillwyn,Virginia,P001001,447
5122976,Dooms,Virginia,P001001,1327
5123376,Drakes Branch,Virginia,P001001,530
5123392,Dranesville,Virginia,P001001,11921
5123408,Draper,Virginia,P001001,320
5123584,Dryden,Virginia,P001001,1208
5123648,Dublin,Virginia,P001001,2534
5123680,Duffield,Virginia,P001001,91
5123732,Dulles Town Center,Virginia,P001001,4601
5123744,Dumbarton,Virginia,P001001,7879
5123760,Dumfries,Virginia,P001001,4961
5123952,Dungannon,Virginia,P001001,332
5123984,Dunn Loring,Virginia,P001001,8803
5124496,East Highland Park,Virginia,P001001,14796
5124544,East Lexington,Virginia,P001001,1463
5124752,Eastville,Virginia,P001001,305
5124816,Ebony,Virginia,P001001,161
5125008,Edinburg,Virginia,P001001,1041
5125408,Elkton,Virginia,P001001,2726
5125488,Elliston,Virginia,P001001,902
5125792,Emory,Virginia,P001001,1251
5125808,Emporia,Virginia,P001001,5927
5125877,Enon,Virginia,P001001,3466
5125968,Esmont,Virginia,P001001,528
5126128,Ettrick,Virginia,P001001,6682
5126384,Ewing,Virginia,P001001,439
5126416,Exmore,Virginia,P001001,1460
5126496,Fairfax,Virginia,P001001,22565
5126592,Fairfax Station,Virginia,P001001,12030
5126701,Fair Lakes,Virginia,P001001,7942
5126736,Fairlawn,Virginia,P001001,2367
5126875,Fair Oaks,Virginia,P001001,30223
5126944,Fairview,Virginia,P001001,240
5127040,Fairview Beach,Virginia,P001001,391
5127200,Falls Church,Virginia,P001001,12332
5127264,Falmouth,Virginia,P001001,4274
5127296,Fancy Gap,Virginia,P001001,237
5127440,Farmville,Virginia,P001001,8216
5127712,Ferrum,Virginia,P001001,2043
5127744,Fieldale,Virginia,P001001,879
5127824,Fincastle,Virginia,P001001,353
5127968,Fishersville,Virginia,P001001,7462
5128496,Flint Hill,Virginia,P001001,209
5128528,Floris,Virginia,P001001,8375
5128544,Floyd,Virginia,P001001,425
5128688,Forest,Virginia,P001001,9106
5129008,Fort Belvoir,Virginia,P001001,7100
5129040,Fort Chiswell,Virginia,P001001,939
5129136,Fort Hunt,Virginia,P001001,16045
5129152,Fort Lee,Virginia,P001001,3393
5129552,Franconia,Virginia,P001001,18245
5129600,Franklin,Virginia,P001001,8582
5129628,Franklin Farm,Virginia,P001001,19288
5129744,Fredericksburg,Virginia,P001001,24286
5129840,Free Union,Virginia,P001001,193
5129920,Fries,Virginia,P001001,484
5129968,Front Royal,Virginia,P001001,14440
5130176,Gainesville,Virginia,P001001,11481
5130208,Galax,Virginia,P001001,7042
5130384,Gargatha,Virginia,P001001,381
5130480,Gasburg,Virginia,P001001,481
5130496,Gate City,Virginia,P001001,2034
5130618,George Mason,Virginia,P001001,9496
5131056,Glade Spring,Virginia,P001001,1456
5131136,Glasgow,Virginia,P001001,1133
5131200,Glen Allen,Virginia,P001001,14774
5131376,Glen Lyn,Virginia,P001001,115
5131488,Glenvar,Virginia,P001001,976
5131608,Gloucester Courthouse,Virginia,P001001,2951
5131616,Gloucester Point,Virginia,P001001,9402
5131808,Goochland,Virginia,P001001,861
5131936,Gordonsville,Virginia,P001001,1496
5131968,Goshen,Virginia,P001001,361
5132320,Gratton,Virginia,P001001,937
5132496,Great Falls,Virginia,P001001,15427
5132560,Greenbackville,Virginia,P001001,192
5132592,Greenbriar,Virginia,P001001,8166
5132624,Greenbush,Virginia,P001001,220
5132944,Greenville,Virginia,P001001,832
5133232,Gretna,Virginia,P001001,1267
5133488,Grottoes,Virginia,P001001,2668
